image,label,image_path
ezgif-frame-003_jpg.rf.26c83fd31ce45450bb29dcf03cfea02c.jpg,0,DATASET/train/ezgif-frame-003_jpg.rf.26c83fd31ce45450bb29dcf03cfea02c.jpg
Accidents-online-video-cutter_com-_mp4-617_jpg.rf.26d56d053d1e2a8bbe9d732a1dba56ad.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-617_jpg.rf.26d56d053d1e2a8bbe9d732a1dba56ad.jpg
5_27_jpg.rf.27629ee7ad1efad4706917a4d365f885.jpg,0,DATASET/train/5_27_jpg.rf.27629ee7ad1efad4706917a4d365f885.jpg
Accidents-online-video-cutter_com-_mp4-1235_jpg.rf.277241717d3cac6b8dc2272dffb55eb6.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-1235_jpg.rf.277241717d3cac6b8dc2272dffb55eb6.jpg
test24_16_jpg.rf.27a6a8c7d0b7b5d488238ef34fef875f.jpg,0,DATASET/train/test24_16_jpg.rf.27a6a8c7d0b7b5d488238ef34fef875f.jpg
Accidents-online-video-cutter_com-_mp4-633_jpg.rf.278bccfb68d2352b9551352cf13a9e2a.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-633_jpg.rf.278bccfb68d2352b9551352cf13a9e2a.jpg
test13_21_jpg.rf.27814e2becae9f9183f6a982712254bb.jpg,1,DATASET/train/test13_21_jpg.rf.27814e2becae9f9183f6a982712254bb.jpg
OIP-2023-04-25T164453-189_jpeg.rf.27bf91fe7dfb763f14a0410043a95a2d.jpg,1,DATASET/train/OIP-2023-04-25T164453-189_jpeg.rf.27bf91fe7dfb763f14a0410043a95a2d.jpg
ezgif-frame-107_jpg.rf.27cb16f4fcb053adb673b205f50b24b8.jpg,1,DATASET/train/ezgif-frame-107_jpg.rf.27cb16f4fcb053adb673b205f50b24b8.jpg
ezgif-frame-011_jpg.rf.27d5e2a9f0a2a2d3fb72e0d131b34175.jpg,0,DATASET/train/ezgif-frame-011_jpg.rf.27d5e2a9f0a2a2d3fb72e0d131b34175.jpg
test22_6_jpg.rf.27ecc237b6bf633673ec9b251e96bc56.jpg,0,DATASET/train/test22_6_jpg.rf.27ecc237b6bf633673ec9b251e96bc56.jpg
OIP-2023-04-25T164428-735_jpeg.rf.27ff5f8adfce608f5b5fa9f8746c4e02.jpg,1,DATASET/train/OIP-2023-04-25T164428-735_jpeg.rf.27ff5f8adfce608f5b5fa9f8746c4e02.jpg
Accidents-online-video-cutter_com-_mp4-1247_jpg.rf.281b02c40f39d6d816c124d1b27b908d.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-1247_jpg.rf.281b02c40f39d6d816c124d1b27b908d.jpg
test21_11_jpg.rf.27f4d2cb5adc529882b3ed7e81a9bf1a.jpg,1,DATASET/train/test21_11_jpg.rf.27f4d2cb5adc529882b3ed7e81a9bf1a.jpg
OIP-51-_jpeg.rf.27cda8f2cef80f5130ef606c69fa440f.jpg,1,DATASET/train/OIP-51-_jpeg.rf.27cda8f2cef80f5130ef606c69fa440f.jpg
Accidents-online-video-cutter_com-_mp4-623_jpg.rf.2829afc88cca78ace25e115880e12899.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-623_jpg.rf.2829afc88cca78ace25e115880e12899.jpg
ezgif-frame-014_jpg.rf.287ae76ad28dd61d097a03c23e6b5840.jpg,0,DATASET/train/ezgif-frame-014_jpg.rf.287ae76ad28dd61d097a03c23e6b5840.jpg
test24_10_jpg.rf.286f32bf5c59519e0d26f5b7b8c88d81.jpg,0,DATASET/train/test24_10_jpg.rf.286f32bf5c59519e0d26f5b7b8c88d81.jpg
Accidents-online-video-cutter_com-_mp4-898_jpg.rf.28e9f8b88d1f9fbcef85f19415779214.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-898_jpg.rf.28e9f8b88d1f9fbcef85f19415779214.jpg
test16_9_jpg.rf.28e79b0d3f19e21c2ec9ef848b6dd8a7.jpg,0,DATASET/train/test16_9_jpg.rf.28e79b0d3f19e21c2ec9ef848b6dd8a7.jpg
th-22-_jpeg.rf.296029ab34dcd0a7f7818241837b2893.jpg,1,DATASET/train/th-22-_jpeg.rf.296029ab34dcd0a7f7818241837b2893.jpg
Accidents-online-video-cutter_com-1-_mp4-115_jpg.rf.2914a65637e831c4766e57566d56ff6e.jpg,1,DATASET/train/Accidents-online-video-cutter_com-1-_mp4-115_jpg.rf.2914a65637e831c4766e57566d56ff6e.jpg
Accidents-online-video-cutter_com-1-_mp4-20_jpg.rf.29683c9ae2aea9c84f05c151440f94f7.jpg,1,DATASET/train/Accidents-online-video-cutter_com-1-_mp4-20_jpg.rf.29683c9ae2aea9c84f05c151440f94f7.jpg
test18_28_jpg.rf.29159265efb03ef27935ec60ebfdcdd7.jpg,1,DATASET/train/test18_28_jpg.rf.29159265efb03ef27935ec60ebfdcdd7.jpg
test7_13_jpg.rf.298ddc98cfd16e474d0b6ac843d84fe1.jpg,0,DATASET/train/test7_13_jpg.rf.298ddc98cfd16e474d0b6ac843d84fe1.jpg
th-16-_jpeg.rf.2982cd6f4baac8bd40836db5f80a3c97.jpg,1,DATASET/train/th-16-_jpeg.rf.2982cd6f4baac8bd40836db5f80a3c97.jpg
Accidents-online-video-cutter_com-_mp4-1356_jpg.rf.2995945b5558f3e9344e8f3da857bae2.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-1356_jpg.rf.2995945b5558f3e9344e8f3da857bae2.jpg
test7_12_jpg.rf.29b82afedd10ee05dc0fc6218cae7c2e.jpg,0,DATASET/train/test7_12_jpg.rf.29b82afedd10ee05dc0fc6218cae7c2e.jpg
OIP-39-_jpeg.rf.29cffa4dafe807afa86c89f70ba546cc.jpg,1,DATASET/train/OIP-39-_jpeg.rf.29cffa4dafe807afa86c89f70ba546cc.jpg
Accidents-online-video-cutter_com-1-_mp4-61_jpg.rf.29d99fce0cd5b17a2ada0addc2f11163.jpg,1,DATASET/train/Accidents-online-video-cutter_com-1-_mp4-61_jpg.rf.29d99fce0cd5b17a2ada0addc2f11163.jpg
Accidents-online-video-cutter_com-_mp4-264_jpg.rf.29dbab2cd4725353007e5c4f03263239.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-264_jpg.rf.29dbab2cd4725353007e5c4f03263239.jpg
Accidents-online-video-cutter_com-_mp4-95_jpg.rf.2a03cb25d93b554c323db05e7fdee31f.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-95_jpg.rf.2a03cb25d93b554c323db05e7fdee31f.jpg
Accidents-online-video-cutter_com-_mp4-565_jpg.rf.2a050124c82e5fb70c038e70fbd32f43.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-565_jpg.rf.2a050124c82e5fb70c038e70fbd32f43.jpg
test4_59_jpg.rf.2a12f2c02bfbf712ab68fd7083f5e921.jpg,1,DATASET/train/test4_59_jpg.rf.2a12f2c02bfbf712ab68fd7083f5e921.jpg
test23_3_jpg.rf.2a05488b010fb3bc9bc47cf037e9e16c.jpg,0,DATASET/train/test23_3_jpg.rf.2a05488b010fb3bc9bc47cf037e9e16c.jpg
ezgif-frame-091_jpg.rf.2a2e02f9fcc4bb8fafecc9ba41409d78.jpg,0,DATASET/train/ezgif-frame-091_jpg.rf.2a2e02f9fcc4bb8fafecc9ba41409d78.jpg
Accidents-online-video-cutter_com-_mp4-1039_jpg.rf.2a50a8212639d3a0a51e1719261dc627.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-1039_jpg.rf.2a50a8212639d3a0a51e1719261dc627.jpg
ezgif-frame-032_jpg.rf.2a507922c01a0dee306a2a7ebbf629cf.jpg,0,DATASET/train/ezgif-frame-032_jpg.rf.2a507922c01a0dee306a2a7ebbf629cf.jpg
test4_7_jpg.rf.2a3ec96245ba7b84e7ea084063d0c9fa.jpg,0,DATASET/train/test4_7_jpg.rf.2a3ec96245ba7b84e7ea084063d0c9fa.jpg
Accidents-online-video-cutter_com-_mp4-697_jpg.rf.2a54e742c6c1313dafd866488e147731.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-697_jpg.rf.2a54e742c6c1313dafd866488e147731.jpg
OIP-2023-04-25T164453-408_jpeg.rf.2aafb4e162525368461c3628fd5c8250.jpg,1,DATASET/train/OIP-2023-04-25T164453-408_jpeg.rf.2aafb4e162525368461c3628fd5c8250.jpg
test28_14_jpg.rf.2a5e84d993d849e3554fc87cacbd809e.jpg,0,DATASET/train/test28_14_jpg.rf.2a5e84d993d849e3554fc87cacbd809e.jpg
ezgif-frame-112_jpg.rf.2ada220e165150817943e9984b78b7f8.jpg,1,DATASET/train/ezgif-frame-112_jpg.rf.2ada220e165150817943e9984b78b7f8.jpg
Accidents-online-video-cutter_com-_mp4-725_jpg.rf.2aca3086e3a78aa62c9caac3e8fa2740.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-725_jpg.rf.2aca3086e3a78aa62c9caac3e8fa2740.jpg
Accidents-online-video-cutter_com-_mp4-468_jpg.rf.2af3d5494277017e4204f1620d4bc57d.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-468_jpg.rf.2af3d5494277017e4204f1620d4bc57d.jpg
Accidents-online-video-cutter_com-_mp4-1113_jpg.rf.2aecf5a53bfc30f45ba40eee942b51df.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-1113_jpg.rf.2aecf5a53bfc30f45ba40eee942b51df.jpg
Accidents-online-video-cutter_com-_mp4-1135_jpg.rf.2aedb4d1f8db77c242311136fa60ec44.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-1135_jpg.rf.2aedb4d1f8db77c242311136fa60ec44.jpg
test18_15_jpg.rf.2b19f910f25e8e74a470ea37ce88c4c0.jpg,0,DATASET/train/test18_15_jpg.rf.2b19f910f25e8e74a470ea37ce88c4c0.jpg
Accidents-online-video-cutter_com-_mp4-46_jpg.rf.2b3e8ec0b285267ad19267604cc6c504.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-46_jpg.rf.2b3e8ec0b285267ad19267604cc6c504.jpg
Accidents-online-video-cutter_com-1-_mp4-67_jpg.rf.2b4f8c04572d4b57748fde20745125bd.jpg,1,DATASET/train/Accidents-online-video-cutter_com-1-_mp4-67_jpg.rf.2b4f8c04572d4b57748fde20745125bd.jpg
test27_35_jpg.rf.2b4cd5047ec80d7807c9b10bf7020ac0.jpg,1,DATASET/train/test27_35_jpg.rf.2b4cd5047ec80d7807c9b10bf7020ac0.jpg
test25_18_jpg.rf.2b2d9b289c8ecfdfea3b62f71ad3c548.jpg,0,DATASET/train/test25_18_jpg.rf.2b2d9b289c8ecfdfea3b62f71ad3c548.jpg
Accidents-online-video-cutter_com-_mp4-1027_jpg.rf.2bb18eeb553da5e4a297d239774448b1.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-1027_jpg.rf.2bb18eeb553da5e4a297d239774448b1.jpg
test10_28_jpg.rf.2b7a99f94570ef0c07039f7639a94358.jpg,1,DATASET/train/test10_28_jpg.rf.2b7a99f94570ef0c07039f7639a94358.jpg
test25_4_jpg.rf.2bbe39bed6331b48217eebe70db68be6.jpg,0,DATASET/train/test25_4_jpg.rf.2bbe39bed6331b48217eebe70db68be6.jpg
Accidents-online-video-cutter_com-_mp4-324_jpg.rf.2b8da1b28ecdcb504fdb127739f86096.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-324_jpg.rf.2b8da1b28ecdcb504fdb127739f86096.jpg
OIP-2023-04-25T164457-779_jpeg.rf.2c202ffed0c27b3ad8f11ff6843ccbd1.jpg,1,DATASET/train/OIP-2023-04-25T164457-779_jpeg.rf.2c202ffed0c27b3ad8f11ff6843ccbd1.jpg
test7_58_jpg.rf.2c078ca143f941882389e9d2e5d9e708.jpg,0,DATASET/train/test7_58_jpg.rf.2c078ca143f941882389e9d2e5d9e708.jpg
Accidents-online-video-cutter_com-_mp4-1144_jpg.rf.2c4b86101d64298240e33c002a755258.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-1144_jpg.rf.2c4b86101d64298240e33c002a755258.jpg
test16_26_jpg.rf.2d0044dff4f37e1e0809922a00b416a5.jpg,1,DATASET/train/test16_26_jpg.rf.2d0044dff4f37e1e0809922a00b416a5.jpg
test21_16_jpg.rf.2c409cb90de2e7c6fe54523235f2be2d.jpg,1,DATASET/train/test21_16_jpg.rf.2c409cb90de2e7c6fe54523235f2be2d.jpg
th-4-_jpeg.rf.2c0a320ace30845ab30fd137e2482c41.jpg,1,DATASET/train/th-4-_jpeg.rf.2c0a320ace30845ab30fd137e2482c41.jpg
Accidents-online-video-cutter_com-1-_mp4-36_jpg.rf.2d37216e1409899e9e3e2a6896a9414f.jpg,1,DATASET/train/Accidents-online-video-cutter_com-1-_mp4-36_jpg.rf.2d37216e1409899e9e3e2a6896a9414f.jpg
test1_27_jpg.rf.2c67fbb01d6babf4910e8845067f3f28.jpg,1,DATASET/train/test1_27_jpg.rf.2c67fbb01d6babf4910e8845067f3f28.jpg
Accidents-online-video-cutter_com-_mp4-1050_jpg.rf.2d4b504872185bd0cb11e266ea13fced.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-1050_jpg.rf.2d4b504872185bd0cb11e266ea13fced.jpg
test11_22_jpg.rf.2da22e3b6775a57d9636574fce1686da.jpg,1,DATASET/train/test11_22_jpg.rf.2da22e3b6775a57d9636574fce1686da.jpg
ezgif-frame-076_jpg.rf.2da4f734e39ac41b60636d4356b831a9.jpg,1,DATASET/train/ezgif-frame-076_jpg.rf.2da4f734e39ac41b60636d4356b831a9.jpg
OIP-2023-04-25T164422-951_jpeg.rf.2d70f5715f808a854ffcec4b67d7041b.jpg,1,DATASET/train/OIP-2023-04-25T164422-951_jpeg.rf.2d70f5715f808a854ffcec4b67d7041b.jpg
Accidents-online-video-cutter_com-_mp4-267_jpg.rf.2da90c23c2339d393228cce6f3508712.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-267_jpg.rf.2da90c23c2339d393228cce6f3508712.jpg
test27_14_jpg.rf.2e00e5c9357faa85ff38adfea951e790.jpg,1,DATASET/train/test27_14_jpg.rf.2e00e5c9357faa85ff38adfea951e790.jpg
th-34-_jpeg.rf.2e2111fa876226779a4237d0196902f4.jpg,1,DATASET/train/th-34-_jpeg.rf.2e2111fa876226779a4237d0196902f4.jpg
Accidents-online-video-cutter_com-1-_mp4-19_jpg.rf.2dd51d32db60bfef364ff8447de4a2b6.jpg,1,DATASET/train/Accidents-online-video-cutter_com-1-_mp4-19_jpg.rf.2dd51d32db60bfef364ff8447de4a2b6.jpg
Accidents-online-video-cutter_com-_mp4-117_jpg.rf.2e500729ed81dc1869b7626c20d933a2.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-117_jpg.rf.2e500729ed81dc1869b7626c20d933a2.jpg
Accidents-online-video-cutter_com-_mp4-649_jpg.rf.2e5461aed9c9717754bf1b89d42c6a3c.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-649_jpg.rf.2e5461aed9c9717754bf1b89d42c6a3c.jpg
OIP-13-_jpeg.rf.2e62564129f3fe5811b20beabcd4cbcb.jpg,1,DATASET/train/OIP-13-_jpeg.rf.2e62564129f3fe5811b20beabcd4cbcb.jpg
Accidents-online-video-cutter_com-1-_mp4-55_jpg.rf.2e95716cde25f94c2b04abeb1cc3933e.jpg,1,DATASET/train/Accidents-online-video-cutter_com-1-_mp4-55_jpg.rf.2e95716cde25f94c2b04abeb1cc3933e.jpg
Accidents-online-video-cutter_com-_mp4-200_jpg.rf.2ea8244a0d28084459acee724eafc62b.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-200_jpg.rf.2ea8244a0d28084459acee724eafc62b.jpg
Accidents-online-video-cutter_com-_mp4-49_jpg.rf.2eea60a383b67d2adb66174ee3f1a8d4.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-49_jpg.rf.2eea60a383b67d2adb66174ee3f1a8d4.jpg
Accidents-online-video-cutter_com-_mp4-386_jpg.rf.825e0a91af0998bfdf4ccbb66174fcec.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-386_jpg.rf.825e0a91af0998bfdf4ccbb66174fcec.jpg
Accidents-online-video-cutter_com-_mp4-1368_jpg.rf.84ae363501fee7708a16184355bcb034.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-1368_jpg.rf.84ae363501fee7708a16184355bcb034.jpg
Accidents-online-video-cutter_com-_mp4-1181_jpg.rf.840347a48079563145cd8288d799fab6.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-1181_jpg.rf.840347a48079563145cd8288d799fab6.jpg
Accidents-online-video-cutter_com-_mp4-257_jpg.rf.82f375e420cf8e3187c54578f603d11a.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-257_jpg.rf.82f375e420cf8e3187c54578f603d11a.jpg
ezgif-frame-005_jpg.rf.82934634a600cb97fa3f8bad3f1ec17d.jpg,0,DATASET/train/ezgif-frame-005_jpg.rf.82934634a600cb97fa3f8bad3f1ec17d.jpg
Accidents-online-video-cutter_com-_mp4-1140_jpg.rf.851383e0c59e06a07f478fd12d0436f2.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-1140_jpg.rf.851383e0c59e06a07f478fd12d0436f2.jpg
test23_1_jpg.rf.82f2bae1ef9ab68f6f4c95f8623c26df.jpg,0,DATASET/train/test23_1_jpg.rf.82f2bae1ef9ab68f6f4c95f8623c26df.jpg
Accidents-online-video-cutter_com-_mp4-655_jpg.rf.83c50bb591ef1c1e31d5e63445305cd4.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-655_jpg.rf.83c50bb591ef1c1e31d5e63445305cd4.jpg
Accidents-online-video-cutter_com-_mp4-35_jpg.rf.8362d1297e5506e1cba1f4081b399ab2.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-35_jpg.rf.8362d1297e5506e1cba1f4081b399ab2.jpg
Accidents-online-video-cutter_com-_mp4-780_jpg.rf.823c5c1b84624e3bf86f542b805e34f1.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-780_jpg.rf.823c5c1b84624e3bf86f542b805e34f1.jpg
Accidents-online-video-cutter_com-_mp4-880_jpg.rf.8512e74cd15416fe0dfe3b8fbd315465.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-880_jpg.rf.8512e74cd15416fe0dfe3b8fbd315465.jpg
ezgif-frame-172_jpg.rf.84a3ff8c15061a26e156200618c1782a.jpg,1,DATASET/train/ezgif-frame-172_jpg.rf.84a3ff8c15061a26e156200618c1782a.jpg
ezgif-frame-077_jpg.rf.84d389f39b8156bcfddf54eb8403b1ea.jpg,1,DATASET/train/ezgif-frame-077_jpg.rf.84d389f39b8156bcfddf54eb8403b1ea.jpg
Accidents-online-video-cutter_com-_mp4-1024_jpg.rf.849f7101298f6f3323c0dec8f97ee106.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-1024_jpg.rf.849f7101298f6f3323c0dec8f97ee106.jpg
OIP-78-_jpeg.rf.8401049518f0d46340e454d4fdd281b9.jpg,1,DATASET/train/OIP-78-_jpeg.rf.8401049518f0d46340e454d4fdd281b9.jpg
Accidents-online-video-cutter_com-_mp4-93_jpg.rf.83f59671c4a7a63039cdf67836d57164.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-93_jpg.rf.83f59671c4a7a63039cdf67836d57164.jpg
Accidents-online-video-cutter_com-_mp4-116_jpg.rf.8465c73afd10e64ec685e2a17fd14093.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-116_jpg.rf.8465c73afd10e64ec685e2a17fd14093.jpg
Accidents-online-video-cutter_com-1-_mp4-75_jpg.rf.847d55083f3296eb7d77afcdc1597bd9.jpg,0,DATASET/train/Accidents-online-video-cutter_com-1-_mp4-75_jpg.rf.847d55083f3296eb7d77afcdc1597bd9.jpg
Accidents-online-video-cutter_com-_mp4-794_jpg.rf.85524201a42807cec37d742e249c6657.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-794_jpg.rf.85524201a42807cec37d742e249c6657.jpg
test4_54_jpg.rf.83e4d60b7e6002fdfa848aa322104104.jpg,1,DATASET/train/test4_54_jpg.rf.83e4d60b7e6002fdfa848aa322104104.jpg
Accidents-online-video-cutter_com-_mp4-892_jpg.rf.85b2c582951ebfef8c29c7db7f0f0f25.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-892_jpg.rf.85b2c582951ebfef8c29c7db7f0f0f25.jpg
test17_9_jpg.rf.852e947e97f1623ea4a13b8394f9ec45.jpg,0,DATASET/train/test17_9_jpg.rf.852e947e97f1623ea4a13b8394f9ec45.jpg
Accidents-online-video-cutter_com-_mp4-1160_jpg.rf.85b9741727e6adb0a22e6aef9a1bcb6f.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-1160_jpg.rf.85b9741727e6adb0a22e6aef9a1bcb6f.jpg
acc1-5-_jpg.rf.8608bc850afe8a12acd0f23eac968986.jpg,0,DATASET/train/acc1-5-_jpg.rf.8608bc850afe8a12acd0f23eac968986.jpg
Accidents-online-video-cutter_com-_mp4-8_jpg.rf.824b5ada7429e124f7626c983817c08f.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-8_jpg.rf.824b5ada7429e124f7626c983817c08f.jpg
test18_11_jpg.rf.83ba27b2571db6ba4ac24814a630be18.jpg,0,DATASET/train/test18_11_jpg.rf.83ba27b2571db6ba4ac24814a630be18.jpg
Accidents-online-video-cutter_com-_mp4-1258_jpg.rf.81f9f0f1e65f0225035471be06d125fb.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-1258_jpg.rf.81f9f0f1e65f0225035471be06d125fb.jpg
ezgif-frame-111_jpg.rf.82d06b26a9dfa090511a8f0903821822.jpg,1,DATASET/train/ezgif-frame-111_jpg.rf.82d06b26a9dfa090511a8f0903821822.jpg
Accidents-online-video-cutter_com-_mp4-1337_jpg.rf.82fdaadd569316ab9cc12ff0ab4532fb.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-1337_jpg.rf.82fdaadd569316ab9cc12ff0ab4532fb.jpg
Accidents-online-video-cutter_com-_mp4-191_jpg.rf.8636ef3940fba87b270e3a726b10466a.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-191_jpg.rf.8636ef3940fba87b270e3a726b10466a.jpg
ezgif-frame-038_jpg.rf.8675debc4a074a7ce44485fe25b2f70d.jpg,0,DATASET/train/ezgif-frame-038_jpg.rf.8675debc4a074a7ce44485fe25b2f70d.jpg
test19_15_jpg.rf.862b847114d35e4c38ada45d16054e66.jpg,0,DATASET/train/test19_15_jpg.rf.862b847114d35e4c38ada45d16054e66.jpg
test24_38_jpg.rf.86a48d1008f78d622adaa2fd6f5b7d4a.jpg,1,DATASET/train/test24_38_jpg.rf.86a48d1008f78d622adaa2fd6f5b7d4a.jpg
Accidents-online-video-cutter_com-_mp4-621_jpg.rf.8741bff1d0aa0bc610d0a151a9f8e9be.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-621_jpg.rf.8741bff1d0aa0bc610d0a151a9f8e9be.jpg
test12_14_jpg.rf.8739701875eb88331c8a7fa8463347d4.jpg,1,DATASET/train/test12_14_jpg.rf.8739701875eb88331c8a7fa8463347d4.jpg
Accidents-online-video-cutter_com-_mp4-25_jpg.rf.877d72d78650c8b0a60d42186e17caac.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-25_jpg.rf.877d72d78650c8b0a60d42186e17caac.jpg
Accidents-online-video-cutter_com-_mp4-163_jpg.rf.8780f7f16edbd5c5784b223b61d86204.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-163_jpg.rf.8780f7f16edbd5c5784b223b61d86204.jpg
ezgif-frame-105_jpg.rf.87a1ea025a1565d69cd54ef72b5bd0c1.jpg,1,DATASET/train/ezgif-frame-105_jpg.rf.87a1ea025a1565d69cd54ef72b5bd0c1.jpg
OIP-2023-04-25T164450-541_jpeg.rf.87d15aad03ecc38e93621640d8d00328.jpg,1,DATASET/train/OIP-2023-04-25T164450-541_jpeg.rf.87d15aad03ecc38e93621640d8d00328.jpg
test24_25_jpg.rf.87f281a994e66d537b89adfad2a02bf1.jpg,1,DATASET/train/test24_25_jpg.rf.87f281a994e66d537b89adfad2a02bf1.jpg
Accidents-online-video-cutter_com-_mp4-1091_jpg.rf.878344c4d736919e2ecccd6d01e7b03b.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-1091_jpg.rf.878344c4d736919e2ecccd6d01e7b03b.jpg
Accidents-online-video-cutter_com-1-_mp4-138_jpg.rf.88286dc91998ed488dca9926e3befc85.jpg,1,DATASET/train/Accidents-online-video-cutter_com-1-_mp4-138_jpg.rf.88286dc91998ed488dca9926e3befc85.jpg
Accidents-online-video-cutter_com-_mp4-672_jpg.rf.8817e5b82f38e2d852954bfd2d84f441.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-672_jpg.rf.8817e5b82f38e2d852954bfd2d84f441.jpg
Accidents-online-video-cutter_com-_mp4-888_jpg.rf.88433fd451e391f6668f328d731ea2a3.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-888_jpg.rf.88433fd451e391f6668f328d731ea2a3.jpg
Accidents-online-video-cutter_com-1-_mp4-123_jpg.rf.887de2371b1e118f1c3954b75e1fa64c.jpg,1,DATASET/train/Accidents-online-video-cutter_com-1-_mp4-123_jpg.rf.887de2371b1e118f1c3954b75e1fa64c.jpg
Accidents-online-video-cutter_com-_mp4-464_jpg.rf.882bf45dd54301691a52a88ed642d1b4.jpg,1,DATASET/train/Accidents-online-video-cutter_com-_mp4-464_jpg.rf.882bf45dd54301691a52a88ed642d1b4.jpg
ezgif-frame-140_jpg.rf.889eab01e1092b0a754efa693e46f3ba.jpg,1,DATASET/train/ezgif-frame-140_jpg.rf.889eab01e1092b0a754efa693e46f3ba.jpg
Accidents-online-video-cutter_com-_mp4-810_jpg.rf.887d175d1497f0cc707c900682156d5c.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-810_jpg.rf.887d175d1497f0cc707c900682156d5c.jpg
test10_22_jpg.rf.88930322d5c4e84b325fdfe64e6e8338.jpg,1,DATASET/train/test10_22_jpg.rf.88930322d5c4e84b325fdfe64e6e8338.jpg
test10_61_jpg.rf.889f65abc58171fb0f18b67c204e5968.jpg,1,DATASET/train/test10_61_jpg.rf.889f65abc58171fb0f18b67c204e5968.jpg
test4_14_jpg.rf.88e1a17f5e2bc4f29e3921073c1d42d2.jpg,0,DATASET/train/test4_14_jpg.rf.88e1a17f5e2bc4f29e3921073c1d42d2.jpg
test26_20_jpg.rf.88c6583a8d10ba93f16ddd151ae3f2e7.jpg,1,DATASET/train/test26_20_jpg.rf.88c6583a8d10ba93f16ddd151ae3f2e7.jpg
test7_5_jpg.rf.88c0090339d4ec614c09c9566359e813.jpg,0,DATASET/train/test7_5_jpg.rf.88c0090339d4ec614c09c9566359e813.jpg
Accidents-online-video-cutter_com-_mp4-925_jpg.rf.88e28de086115845837d46379d436f2b.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-925_jpg.rf.88e28de086115845837d46379d436f2b.jpg
Accidents-online-video-cutter_com-_mp4-729_jpg.rf.89104d2202498cecf5974bb559e02baa.jpg,0,DATASET/train/Accidents-online-video-cutter_com-_mp4-729_jpg.rf.89104d2202498cecf5974bb559e02baa.jpg
OIP-2023-04-25T164434-439_jpeg.rf.891c464a94297dd0bb92c83f6161408f.jpg,1,DATASET/train/OIP-2023-04-25T164434-439_jpeg.rf.891c464a94297dd0bb92c83f6161408f.jpg
